,Data,GGBR4.SA,GGBR3.SA,VALE3.SA,USIM5.SA,CSNA3.SA
53,2000-03-16,252.26068115234375,0.2131744772195816,1.487959384918213,1.483816146850586,1.538894772529602
54,2000-03-17,244.20980834960938,0.2131744772195816,1.4753562211990356,1.4178686141967773,1.579504132270813
55,2000-03-20,244.20980834960938,0.2131744772195816,1.3822568655014038,1.450842022895813,1.5581310987472534
56,2000-03-21,241.52618408203125,0.2131744772195816,1.4253507852554321,1.5167895555496216,1.6243889331817627
57,2000-03-22,244.7466278076172,0.2131744772195816,1.4513698816299438,1.5992236137390137,1.7248444557189941
58,2000-03-23,252.20706176757812,0.2131744772195816,1.4838937520980835,1.5431687831878662,1.7868279218673706
59,2000-03-24,253.33413696289062,0.2131744772195816,1.565203070640564,1.5415194034576416,1.7333934307098389
60,2000-03-27,252.26068115234375,0.2131744772195816,1.605857014656067,1.6157103776931763,1.7248444557189941
61,2000-03-28,246.30296325683594,0.20063486695289612,1.5570714473724365,1.5497626066207886,1.7547670602798462
62,2000-03-29,247.96701049804688,0.20063486695289612,1.5863434076309204,1.5118430852890015,1.7526301145553589
63,2000-03-30,246.89341735839844,0.20063486695289612,1.5847175121307373,1.4458955526351929,1.7526301145553589
64,2000-03-31,244.20980834960938,0.20063486695289612,1.6261850595474243,1.4261118173599243,1.7098829746246338
65,2000-04-03,233.4753875732422,0.20063486695289612,1.666839361190796,1.525032877922058,1.7098829746246338
66,2000-04-04,236.1053009033203,0.20063486695289612,1.5855305194854736,1.5167895555496216,1.7654540538787842
67,2000-04-05,236.15907287597656,0.20063486695289612,1.6465123891830444,1.4425983428955078,1.737668752670288
68,2000-04-06,240.4527130126953,0.20063486695289612,1.666839361190796,1.437652349472046,1.737668752670288
69,2000-04-07,241.52618408203125,0.20063486695289612,1.6465123891830444,1.467328429222107,1.737668752670288
70,2000-04-10,238.8426055908203,0.20063486695289612,1.6249654293060303,1.4360039234161377,1.6820974349975586
71,2000-04-11,236.69570922851562,0.20063486695289612,1.624558687210083,1.4178686141967773,1.5538558959960938
72,2000-04-12,236.15907287597656,0.20063486695289612,1.624558687210083,1.450842022895813,1.47049880027771
73,2000-04-13,225.4244842529297,0.20063486695289612,1.5855305194854736,1.3618130683898926,1.3828679323196411
74,2000-04-14,213.07980346679688,0.20063486695289612,1.5042213201522827,1.2447562217712402,1.3956917524337769
75,2000-04-17,209.32276916503906,0.20063486695289612,1.463566780090332,1.223323106765747,1.4170656204223633
76,2000-04-18,218.98379516601562,0.20063486695289612,1.463566780090332,1.2859734296798706,1.4042414426803589
77,2000-04-19,214.85104370117188,0.1880950778722763,1.4269771575927734,1.251350998878479,1.3999665975570679
78,2000-04-20,228.10801696777344,0.1880950778722763,1.4981231689453125,1.292568325996399,1.385005235671997
79,2000-04-21,228.10801696777344,0.1880950778722763,1.4981231689453125,1.292568325996399,1.3401209115982056
80,2000-04-24,225.4244842529297,0.1755555123090744,1.4838937520980835,1.269486665725708,1.453400731086731
81,2000-04-25,232.40199279785156,0.18182528018951416,1.5444691181182861,1.2859734296798706,1.4469884634017944
82,2000-04-26,232.3482208251953,0.18182528018951416,1.6221199035644531,1.269486665725708,1.4106535911560059
83,2000-04-27,236.15907287597656,0.21944427490234375,1.577399492263794,1.2365128993988037,1.3828679323196411
84,2000-04-28,234.0120849609375,0.21944427490234375,1.6261850595474243,1.2447562217712402,1.4106535911560059
85,2000-05-01,234.0120849609375,0.21944427490234375,1.6261850595474243,1.2447562217712402,1.4106535911560059
86,2000-05-02,1.3716301918029785,0.21944427490234375,1.6306571960449219,1.269486665725708,1.3956917524337769
87,2000-05-03,1.3239214420318604,0.21944427490234375,1.618053674697876,1.3189473152160645,1.393554449081421
88,2000-05-04,1.3358484506607056,0.21944427490234375,1.605857014656067,1.3848943710327148,1.333708643913269
89,2000-05-05,1.3597031831741333,0.21944427490234375,1.6261850595474243,1.467328429222107,1.2289785146713257
90,2000-05-08,1.3358484506607056,0.21944427490234375,1.605857014656067,1.450842022895813,1.2247037887573242
91,2000-05-09,1.288139820098877,0.21944427490234375,1.5855305194854736,1.4096250534057617,1.2482144832611084
92,2000-05-10,1.2404305934906006,0.21944427490234375,1.6261850595474243,1.4129223823547363,1.290961742401123
93,2000-05-11,1.2523576021194458,0.21944427490234375,1.577399492263794,1.4178686141967773,1.297373652458191
94,2000-05-12,1.216576337814331,0.21944427490234375,1.5570714473724365,1.3074067831039429,1.3956917524337769
95,2000-05-15,1.216576337814331,0.21944427490234375,1.5814650058746338,1.3354344367980957,1.4683624505996704
96,2000-05-16,1.2285033464431763,0.21944427490234375,1.6221199035644531,1.4178686141967773,1.4256147146224976
97,2000-05-17,1.2046490907669067,0.9482535719871521,1.6538301706314087,1.3766510486602783,1.4811862707138062
98,2000-05-18,1.1330856084823608,0.9482535719871521,1.6871671676635742,1.3519209623336792,1.4811862707138062
99,2000-05-19,1.0973044633865356,0.9536644220352173,1.727821707725525,1.3024604320526123,1.5153837203979492
100,2000-05-22,1.0734496116638184,0.9536644220352173,1.6871671676635742,1.2612433433532715,1.596603512763977
101,2000-05-23,1.0257412195205688,0.9536644220352173,1.605857014656067,1.2381614446640015,1.7248444557189941
102,2000-05-24,1.0138133764266968,0.9800415635108948,1.5855305194854736,1.3024604320526123,1.7098829746246338
103,2000-05-25,1.0376681089401245,0.9800415635108948,1.5855305194854736,1.2909200191497803,1.6778233051300049
104,2000-05-26,1.0973044633865356,0.9800415635108948,1.6139881610870361,1.3189473152160645,1.6243889331817627
105,2000-05-29,1.1211583614349365,0.9800415635108948,1.605857014656067,1.3107035160064697,1.5666800737380981
106,2000-05-30,1.192721962928772,0.9807182550430298,1.6871671676635742,1.3354344367980957,1.5538558959960938
107,2000-05-31,1.2523576021194458,1.0145362615585327,1.7001763582229614,1.3189473152160645,1.5666800737380981
108,2000-06-01,1.3000668287277222,1.0145362615585327,1.7115594148635864,1.3337852954864502,1.6094274520874023
109,2000-06-02,1.288139820098877,1.0145362615585327,1.7074944972991943,1.3684077262878418,1.6051522493362427
110,2000-06-05,1.3000668287277222,1.0145362615585327,1.7481492757797241,1.3931376934051514,1.596603512763977
111,2000-06-07,1.3239214420318604,1.0145362615585327,1.7481492757797241,1.3931376934051514,1.5624054670333862
112,2000-06-08,1.3239214420318604,1.0145362615585327,1.7318872213363647,1.3832459449768066,1.4811862707138062
113,2000-06-09,1.3119940757751465,1.0145362615585327,1.7481492757797241,1.312351942062378,1.393554449081421
114,2000-06-12,1.2762117385864258,1.0145362615585327,1.788803219795227,1.2909200191497803,1.453400731086731
115,2000-06-13,1.2642852067947388,0.9469010829925537,1.670905351638794,1.284325122833252,1.4875987768173218
116,2000-06-14,1.2523576021194458,0.9130832552909851,1.6261850595474243,1.2942171096801758,1.5474438667297363
117,2000-06-15,1.1807947158813477,0.9130832552909851,1.666839361190796,1.287622094154358,1.5538558959960938
118,2000-06-16,1.1688674688339233,0.9130832552909851,1.6465123891830444,1.2612433433532715,1.541031837463379
119,2000-06-19,1.1450128555297852,0.879264771938324,1.6952978372573853,1.2200261354446411,1.5239331722259521
120,2000-06-20,1.1688674688339233,0.879264771938324,1.768476128578186,1.2562974691390991,1.538894772529602
121,2000-06-21,1.2642852067947388,0.9130832552909851,1.788803219795227,1.3024604320526123,1.5303455591201782
122,2000-06-23,1.2523576021194458,0.9130832552909851,1.8294583559036255,1.3766510486602783,1.6115643978118896
123,2000-06-26,1.2285033464431763,0.8116289377212524,1.8294583559036255,1.3766510486602783,1.6949214935302734
124,2000-06-27,1.2643041610717773,0.8657382130622864,1.8294583559036255,1.3436774015426636,1.795377492904663
125,2000-06-28,1.3358687162399292,0.879264771938324,1.8294583559036255,1.3337852954864502,1.7697291374206543
126,2000-06-29,1.323941946029663,0.9130832552909851,1.8294583559036255,1.3535696268081665,1.780415654182434
127,2000-06-30,1.312013864517212,0.8785886168479919,1.8701130151748657,1.3717048168182373,1.8060636520385742
